filename,width,height,class,xmin,ymin,xmax,ymax
post-g1-1024x614.jpg,1024,614,ct,189,68,552,563
post-g1-1024x614.jpg,1024,614,ct-head,344,67,462,153
post-g1-1024x614.jpg,1024,614,ct-head,720,271,759,303
Ramps-up-the-rank-through-CSGO-boost.jpg,878,494,tt-head,370,20,528,204
Ramps-up-the-rank-through-CSGO-boost.jpg,878,494,tt,255,9,690,493
sas.png,1024,576,ct,137,97,319,466
sas.png,1024,576,ct,407,54,565,539
sas.png,1024,576,ct,620,67,857,498
sas.png,1024,576,ct-head,187,92,248,146
sas.png,1024,576,ct-head,420,47,512,152
sas.png,1024,576,ct-head,679,64,764,162
SVoTT.jpg,640,239,tt-head,97,15,143,60
SVoTT.jpg,640,239,tt-head,185,15,229,56
SVoTT.jpg,640,239,tt-head,312,19,352,65
SVoTT.jpg,640,239,tt-head,431,19,480,64
SVoTT.jpg,640,239,tt-head,537,19,577,60
SVoTT.jpg,640,239,tt,72,15,171,238
SVoTT.jpg,640,239,tt,172,16,249,239
SVoTT.jpg,640,239,tt,291,20,361,239
SVoTT.jpg,640,239,tt,406,19,490,239
SVoTT.jpg,640,239,tt,488,19,589,239
the_og_counter_terrorists_of_csgo_by_b2009-d9vg764.jpg,1191,670,ct-head,383,147,463,233
the_og_counter_terrorists_of_csgo_by_b2009-d9vg764.jpg,1191,670,ct-head,552,99,629,191
the_og_counter_terrorists_of_csgo_by_b2009-d9vg764.jpg,1191,670,ct-head,738,102,827,206
the_og_counter_terrorists_of_csgo_by_b2009-d9vg764.jpg,1191,670,ct-head,974,107,1054,200
the_og_counter_terrorists_of_csgo_by_b2009-d9vg764.jpg,1191,670,ct,336,147,505,670
the_og_counter_terrorists_of_csgo_by_b2009-d9vg764.jpg,1191,670,ct,499,98,672,670
the_og_counter_terrorists_of_csgo_by_b2009-d9vg764.jpg,1191,670,ct,710,99,893,669
the_og_counter_terrorists_of_csgo_by_b2009-d9vg764.jpg,1191,670,ct,933,108,1116,670
ZCTY0Ms.jpg,1400,704,ct-head,343,259,428,323
ZCTY0Ms.jpg,1400,704,ct-head,521,271,567,310
ZCTY0Ms.jpg,1400,704,ct-head,733,277,772,304
ZCTY0Ms.jpg,1400,704,ct-head,934,267,981,308
ZCTY0Ms.jpg,1400,704,ct-head,1087,263,1150,312
ZCTY0Ms.jpg,1400,704,ct,283,258,450,560
ZCTY0Ms.jpg,1400,704,ct,474,270,587,477
ZCTY0Ms.jpg,1400,704,ct,691,275,784,444
ZCTY0Ms.jpg,1400,704,ct,903,266,980,455
ZCTY0Ms.jpg,1400,704,ct,1045,261,1155,536
